User_id,category,Amount,Age,Day_of_week,Month,Day_of_month,year
43,Rent,8067,27,5,11,9,2024
43,Subscriptions,765,27,6,11,10,2024
43,Subscriptions,176,24,0,11,11,2024
43,Luxury Items,19801,38,1,11,12,2024
43,Utilities,2990,25,2,11,13,2024
43,Subscriptions,453,37,3,11,14,2024
43,Shopping,4764,30,4,11,15,2024
43,Education,3225,20,5,11,16,2024
43,Subscriptions,1450,25,6,11,17,2024
43,Utilities,393,29,0,11,18,2024
43,Travel,7699,24,1,11,19,2024
43,Utilities,1841,28,2,11,20,2024
43,Shopping,4400,22,3,11,21,2024
43,Hobbies,2857,33,4,11,22,2024
43,Shopping,4290,30,5,11,23,2024
43,Subscriptions,365,29,6,11,24,2024
43,Public Transport,427,37,0,11,25,2024
43,Groceries,787,18,1,11,26,2024
43,Utilities,2564,21,2,11,27,2024
43,Travel,6455,24,3,11,28,2024
43,Healthcare,2486,52,4,11,29,2024
43,Healthcare,1288,21,5,11,30,2024
43,Public Transport,780,29,6,12,1,2024
43,Healthcare,4567,31,0,12,2,2024
43,Public Transport,797,35,1,12,3,2024
43,Rent,18950,24,2,12,4,2024
43,Dining,341,23,3,12,5,2024
43,Entertainment,585,22,4,12,6,2024
43,Entertainment,927,24,5,12,7,2024
43,Rent,19301,25,6,12,8,2024
43,Dining,1320,27,0,12,9,2024
43,Entertainment,1675,21,1,12,10,2024
43,Subscriptions,157,33,2,12,11,2024
43,Education,4346,23,3,12,12,2024
43,Shopping,4381,18,4,12,13,2024
43,Public Transport,861,25,5,12,14,2024
43,Travel,4950,25,6,12,15,2024
43,Entertainment,2304,23,0,12,16,2024
43,Travel,7468,27,1,12,17,2024
43,Education,3811,26,2,12,18,2024
43,Dining,1100,24,3,12,19,2024
43,Hobbies,666,19,4,12,20,2024
43,Rent,17280,36,5,12,21,2024
43,Utilities,1688,37,6,12,22,2024
43,Rent,11129,40,0,12,23,2024
43,Utilities,1854,50,1,12,24,2024
43,Utilities,1975,32,2,12,25,2024
44,Education,3857,18,0,1,1,2024
44,Hobbies,2286,29,1,1,2,2024
44,Subscriptions,202,26,2,1,3,2024
44,Subscriptions,753,19,3,1,4,2024
44,Rent,8554,40,4,1,5,2024
44,Travel,3200,40,5,1,6,2024
44,Groceries,1120,42,6,1,7,2024
44,Education,3726,25,0,1,8,2024
44,Hobbies,1855,40,1,1,9,2024
44,Dining,464,28,2,1,10,2024
44,Subscriptions,497,28,3,1,11,2024
44,Education,9855,29,4,1,12,2024
44,Travel,5914,34,5,1,13,2024
44,Education,4716,31,6,1,14,2024
44,Shopping,922,19,0,1,15,2024
44,Healthcare,3096,36,1,1,16,2024
44,Rent,16406,26,2,1,17,2024
44,Subscriptions,743,22,3,1,18,2024
44,Dining,1048,28,4,1,19,2024
44,Entertainment,1901,27,5,1,20,2024
44,Travel,6980,27,6,1,21,2024
44,Utilities,643,31,0,1,22,2024
44,Entertainment,2452,27,1,1,23,2024
44,Shopping,3772,21,2,1,24,2024
44,Hobbies,625,40,3,1,25,2024
44,Groceries,1141,23,4,1,26,2024
44,Hobbies,1991,21,5,1,27,2024
44,Luxury Items,5164,41,6,1,28,2024
44,Education,9801,29,0,1,29,2024
44,Utilities,855,46,1,1,30,2024
44,Luxury Items,14363,28,2,1,31,2024
44,Healthcare,4872,57,3,2,1,2024
44,Travel,8184,31,4,2,2,2024
44,Healthcare,1321,29,5,2,3,2024
44,Utilities,939,36,6,2,4,2024
44,Rent,8221,24,0,2,5,2024
44,Public Transport,558,38,1,2,6,2024
44,Education,4454,24,2,2,7,2024
44,Healthcare,582,25,3,2,8,2024
44,Hobbies,805,22,4,2,9,2024
44,Utilities,1014,45,5,2,10,2024
44,Subscriptions,693,23,6,2,11,2024
44,Healthcare,4199,44,0,2,12,2024
44,Hobbies,1979,28,1,2,13,2024
44,Groceries,790,31,2,2,14,2024
44,Entertainment,461,27,3,2,15,2024
44,Dining,770,22,4,2,16,2024
44,Shopping,2469,18,5,2,17,2024
44,Healthcare,892,20,6,2,18,2024
44,Utilities,1441,22,0,2,19,2024
44,Entertainment,740,22,1,2,20,2024
44,Entertainment,1342,20,2,2,21,2024
44,Hobbies,2009,26,3,2,22,2024
44,Public Transport,497,33,4,2,23,2024
44,Dining,767,33,5,2,24,2024
44,Education,7082,35,6,2,25,2024
44,Shopping,3100,27,0,2,26,2024
44,Groceries,450,21,1,2,27,2024
44,Rent,17146,30,2,2,28,2024
44,Subscriptions,480,27,3,2,29,2024
44,Shopping,560,28,4,3,1,2024
44,Subscriptions,562,38,5,3,2,2024
44,Shopping,2370,27,6,3,3,2024
44,Entertainment,445,29,0,3,4,2024
44,Education,9705,32,1,3,5,2024
44,Hobbies,2877,32,2,3,6,2024
44,Hobbies,2260,35,3,3,7,2024
44,Entertainment,1533,24,4,3,8,2024
44,Dining,411,30,5,3,9,2024
44,Subscriptions,1273,24,6,3,10,2024
44,Luxury Items,20928,34,0,3,11,2024
44,Entertainment,2083,30,1,3,12,2024
44,Groceries,864,38,2,3,13,2024
44,Dining,365,21,3,3,14,2024
44,Groceries,286,18,4,3,15,2024
44,Shopping,4204,29,5,3,16,2024
44,Education,4074,34,6,3,17,2024
44,Hobbies,1381,26,0,3,18,2024
44,Subscriptions,1161,25,1,3,19,2024
44,Hobbies,1787,37,2,3,20,2024
44,Dining,1222,31,3,3,21,2024
44,Rent,19483,39,4,3,22,2024
44,Hobbies,1260,38,5,3,23,2024
44,Healthcare,3010,43,6,3,24,2024
44,Rent,15350,28,0,3,25,2024
44,Public Transport,603,20,1,3,26,2024
44,Entertainment,811,21,2,3,27,2024
44,Luxury Items,23238,44,3,3,28,2024
44,Groceries,608,30,4,3,29,2024
44,Rent,15327,33,5,3,30,2024
44,Utilities,2961,46,6,3,31,2024
44,Healthcare,3248,30,0,4,1,2024
44,Public Transport,751,30,1,4,2,2024
44,Education,1746,18,2,4,3,2024
44,Rent,16075,30,3,4,4,2024
44,Hobbies,1616,25,4,4,5,2024
44,Shopping,1663,33,5,4,6,2024
44,Healthcare,3998,54,6,4,7,2024
44,Rent,15821,40,0,4,8,2024
44,Luxury Items,7412,32,1,4,9,2024
44,Healthcare,524,47,2,4,10,2024
44,Dining,232,19,3,4,11,2024
44,Education,6518,29,4,4,12,2024
44,Hobbies,2578,37,5,4,13,2024
44,Shopping,4548,20,6,4,14,2024
44,Travel,7080,20,0,4,15,2024
44,Public Transport,586,40,1,4,16,2024
44,Hobbies,2080,38,2,4,17,2024
44,Shopping,2181,31,3,4,18,2024
44,Groceries,532,45,4,4,19,2024
44,Hobbies,1309,31,5,4,20,2024
44,Subscriptions,438,24,6,4,21,2024
44,Entertainment,480,21,0,4,22,2024
44,Shopping,3210,31,1,4,23,2024
44,Hobbies,1410,26,2,4,24,2024
44,Subscriptions,1003,22,3,4,25,2024
44,Public Transport,439,29,4,4,26,2024
44,Travel,3455,20,5,4,27,2024
44,Shopping,2318,23,6,4,28,2024
44,Subscriptions,604,24,0,4,29,2024
44,Luxury Items,20429,36,1,4,30,2024
44,Subscriptions,298,30,2,5,1,2024
44,Groceries,1257,50,3,5,2,2024
44,Luxury Items,6955,43,4,5,3,2024
44,Education,7464,33,5,5,4,2024
44,Shopping,2953,27,6,5,5,2024
44,Utilities,1449,22,0,5,6,2024
44,Luxury Items,7005,29,1,5,7,2024
44,Rent,13756,25,2,5,8,2024
44,Rent,13478,34,3,5,9,2024
44,Utilities,1266,32,4,5,10,2024
44,Healthcare,3186,38,5,5,11,2024
44,Dining,897,27,6,5,12,2024
44,Travel,4835,31,0,5,13,2024
44,Luxury Items,15579,35,1,5,14,2024
44,Healthcare,2956,60,2,5,15,2024
44,Dining,202,35,3,5,16,2024
44,Dining,854,31,4,5,17,2024
44,Groceries,679,33,5,5,18,2024
44,Healthcare,3044,45,6,5,19,2024
44,Utilities,2223,46,0,5,20,2024
44,Shopping,517,23,1,5,21,2024
44,Public Transport,652,23,2,5,22,2024
44,Dining,610,28,3,5,23,2024
44,Healthcare,3365,60,4,5,24,2024
44,Travel,7027,27,5,5,25,2024
44,Public Transport,808,42,6,5,26,2024
44,Healthcare,3069,43,0,5,27,2024
44,Shopping,4062,23,1,5,28,2024
44,Hobbies,2522,35,2,5,29,2024
44,Dining,442,31,3,5,30,2024
44,Utilities,1575,41,4,5,31,2024
44,Healthcare,3831,39,5,6,1,2024
44,Dining,1227,28,6,6,2,2024
44,Hobbies,1872,37,0,6,3,2024
44,Healthcare,2289,40,1,6,4,2024
44,Public Transport,56,30,2,6,5,2024
44,Public Transport,253,42,3,6,6,2024
44,Shopping,4546,24,4,6,7,2024
44,Rent,12024,36,5,6,8,2024
44,Utilities,1668,49,6,6,9,2024
44,Shopping,3226,25,0,6,10,2024
44,Luxury Items,24410,45,1,6,11,2024
44,Entertainment,2239,20,2,6,12,2024
44,Entertainment,988,29,3,6,13,2024
44,Dining,1350,25,4,6,14,2024
44,Travel,3068,27,5,6,15,2024
44,Education,4457,34,6,6,16,2024
44,Rent,18195,27,0,6,17,2024
44,Education,2999,27,1,6,18,2024
44,Education,9481,20,2,6,19,2024
44,Shopping,4002,31,3,6,20,2024
44,Utilities,1251,41,4,6,21,2024
44,Groceries,1458,48,5,6,22,2024
44,Travel,8114,28,6,6,23,2024
44,Education,5633,32,0,6,24,2024
44,Dining,1315,33,1,6,25,2024
44,Travel,7910,25,2,6,26,2024
44,Rent,10026,34,3,6,27,2024
44,Utilities,2810,31,4,6,28,2024
44,Hobbies,507,18,5,6,29,2024
44,Public Transport,780,27,6,6,30,2024
44,Subscriptions,750,37,0,7,1,2024
44,Utilities,1165,31,1,7,2,2024
44,Hobbies,2478,21,2,7,3,2024
44,Subscriptions,1284,31,3,7,4,2024
44,Shopping,931,32,4,7,5,2024
44,Rent,16761,25,5,7,6,2024
44,Healthcare,3998,40,6,7,7,2024
44,Hobbies,744,40,0,7,8,2024
44,Dining,1413,33,1,7,9,2024
44,Luxury Items,22648,36,2,7,10,2024
44,Travel,6121,40,3,7,11,2024
44,Utilities,1765,23,4,7,12,2024
44,Groceries,426,21,5,7,13,2024
44,Public Transport,357,39,6,7,14,2024
44,Rent,16572,22,0,7,15,2024
44,Luxury Items,16371,45,1,7,16,2024
44,Entertainment,1767,22,2,7,17,2024
44,Subscriptions,323,33,3,7,18,2024
44,Public Transport,221,22,4,7,19,2024
44,Subscriptions,122,21,5,7,20,2024
44,Education,9573,23,6,7,21,2024
44,Subscriptions,1000,18,0,7,22,2024
44,Travel,8976,22,1,7,23,2024
44,Hobbies,2446,26,2,7,24,2024
44,Luxury Items,9975,35,3,7,25,2024
44,Travel,4756,31,4,7,26,2024
44,Travel,6640,33,5,7,27,2024
44,Education,8364,28,6,7,28,2024
44,Luxury Items,14081,42,0,7,29,2024
44,Education,8016,28,1,7,30,2024
44,Travel,7075,31,2,7,31,2024
44,Utilities,2250,50,3,8,1,2024
44,Subscriptions,364,39,4,8,2,2024
44,Dining,1248,27,5,8,3,2024
44,Entertainment,1447,25,6,8,4,2024
44,Public Transport,410,34,0,8,5,2024
44,Shopping,1534,27,1,8,6,2024
44,Luxury Items,8960,37,2,8,7,2024
44,Utilities,860,37,3,8,8,2024
44,Travel,8920,28,4,8,9,2024
44,Travel,4112,35,5,8,10,2024
44,Hobbies,1051,21,6,8,11,2024
44,Rent,14387,25,0,8,12,2024
44,Travel,3158,25,1,8,13,2024
44,Education,2412,33,2,8,14,2024
44,Education,8855,22,3,8,15,2024
44,Hobbies,2041,26,4,8,16,2024
44,Utilities,2421,29,5,8,17,2024
44,Healthcare,4126,45,6,8,18,2024
44,Public Transport,109,24,0,8,19,2024
44,Healthcare,4059,41,1,8,20,2024
44,Healthcare,4911,55,2,8,21,2024
44,Luxury Items,12911,29,3,8,22,2024
44,Luxury Items,10193,25,4,8,23,2024
44,Groceries,1008,27,5,8,24,2024
44,Dining,351,21,6,8,25,2024
44,Utilities,2750,48,0,8,26,2024
44,Utilities,795,27,1,8,27,2024
44,Public Transport,906,25,2,8,28,2024
44,Subscriptions,733,35,3,8,29,2024
44,Dining,552,22,4,8,30,2024
44,Shopping,543,27,5,8,31,2024
44,Public Transport,352,41,6,9,1,2024
44,Subscriptions,952,20,0,9,2,2024
44,Education,8099,18,1,9,3,2024
44,Dining,1750,31,2,9,4,2024
44,Education,1955,19,3,9,5,2024
44,Travel,9174,32,4,9,6,2024
44,Utilities,336,38,5,9,7,2024
44,Luxury Items,11643,35,6,9,8,2024
44,Entertainment,1251,25,0,9,9,2024
44,Dining,1262,21,1,9,10,2024
44,Shopping,1749,34,2,9,11,2024
44,Hobbies,2902,35,3,9,12,2024
44,Dining,1457,29,4,9,13,2024
44,Public Transport,565,45,5,9,14,2024
44,Travel,7637,33,6,9,15,2024
44,Education,1846,24,0,9,16,2024
44,Shopping,2602,25,1,9,17,2024
44,Hobbies,1868,29,2,9,18,2024
44,Education,8739,18,3,9,19,2024
44,Subscriptions,436,20,4,9,20,2024
44,Rent,19139,26,5,9,21,2024
44,Rent,10043,24,6,9,22,2024
44,Public Transport,211,43,0,9,23,2024
44,Luxury Items,17797,41,1,9,24,2024
44,Healthcare,2326,19,2,9,25,2024
44,Subscriptions,1341,39,3,9,26,2024
44,Luxury Items,5720,40,4,9,27,2024
44,Entertainment,1797,21,5,9,28,2024
44,Utilities,1681,48,6,9,29,2024
44,Utilities,1683,47,0,9,30,2024
44,Entertainment,2473,29,1,10,1,2024
44,Rent,13994,39,2,10,2,2024
44,Travel,5026,38,3,10,3,2024
44,Education,9322,23,4,10,4,2024
44,Hobbies,2534,21,5,10,5,2024
44,Luxury Items,14833,37,6,10,6,2024
44,Shopping,4793,30,0,10,7,2024
44,Utilities,2905,44,1,10,8,2024
44,Shopping,3448,23,2,10,9,2024
44,Shopping,3332,27,3,10,10,2024
44,Subscriptions,1435,37,4,10,11,2024
44,Healthcare,4100,23,5,10,12,2024
44,Entertainment,1558,26,6,10,13,2024
44,Rent,9259,39,0,10,14,2024
44,Healthcare,1888,31,1,10,15,2024
44,Education,6955,34,2,10,16,2024
44,Travel,7703,29,3,10,17,2024
44,Luxury Items,21097,39,4,10,18,2024
44,Shopping,2440,22,5,10,19,2024
44,Travel,9212,38,6,10,20,2024
44,Hobbies,2037,19,0,10,21,2024
44,Dining,1666,27,1,10,22,2024
44,Travel,4934,32,2,10,23,2024
44,Subscriptions,1365,24,3,10,24,2024
44,Education,9383,34,4,10,25,2024
44,Public Transport,852,37,5,10,26,2024
44,Dining,1985,21,6,10,27,2024
44,Rent,10865,26,0,10,28,2024
44,Rent,17683,40,1,10,29,2024
44,Hobbies,2723,33,2,10,30,2024
44,Rent,18581,31,3,10,31,2024
44,Education,9109,27,4,11,1,2024
44,Shopping,3589,21,5,11,2,2024
44,Luxury Items,17439,33,6,11,3,2024
44,Luxury Items,5454,29,0,11,4,2024
44,Hobbies,777,23,1,11,5,2024
44,Luxury Items,23743,35,2,11,6,2024
44,Utilities,2930,28,3,11,7,2024
44,Luxury Items,21945,41,4,11,8,2024
44,Luxury Items,13821,37,5,11,9,2024
44,Education,5530,24,6,11,10,2024
44,Luxury Items,10926,35,0,11,11,2024
44,Travel,9406,34,1,11,12,2024
44,Dining,310,24,2,11,13,2024
44,Travel,7208,27,3,11,14,2024
44,Entertainment,1743,19,4,11,15,2024
44,Utilities,936,37,5,11,16,2024
44,Hobbies,1209,31,6,11,17,2024
44,Dining,1123,26,0,11,18,2024
44,Hobbies,2756,24,1,11,19,2024
44,Rent,18634,40,2,11,20,2024
44,Travel,6277,39,3,11,21,2024
44,Education,8159,26,4,11,22,2024
44,Luxury Items,17248,29,5,11,23,2024
44,Travel,8757,26,6,11,24,2024
44,Luxury Items,12811,39,0,11,25,2024
44,Utilities,2111,48,1,11,26,2024
44,Education,6029,21,2,11,27,2024
44,Dining,1331,34,3,11,28,2024
44,Utilities,1329,39,4,11,29,2024
44,Hobbies,2606,26,5,11,30,2024
44,Travel,8679,34,6,12,1,2024
44,Groceries,237,36,0,12,2,2024
44,Rent,14420,27,1,12,3,2024
44,Public Transport,612,32,2,12,4,2024
44,Entertainment,1035,28,3,12,5,2024
44,Entertainment,2204,19,4,12,6,2024
44,Subscriptions,695,38,5,12,7,2024
44,Hobbies,2268,33,6,12,8,2024
44,Rent,9664,40,0,12,9,2024
44,Luxury Items,8577,44,1,12,10,2024
44,Subscriptions,1416,21,2,12,11,2024
44,Subscriptions,384,32,3,12,12,2024
44,Groceries,338,38,4,12,13,2024
44,Subscriptions,585,21,5,12,14,2024
44,Education,9438,19,6,12,15,2024
44,Dining,1899,31,0,12,16,2024
44,Subscriptions,649,20,1,12,17,2024
44,Luxury Items,9455,29,2,12,18,2024
44,Utilities,1417,45,3,12,19,2024
44,Healthcare,709,48,4,12,20,2024
44,Dining,346,27,5,12,21,2024
44,Shopping,4714,25,6,12,22,2024
44,Rent,19330,36,0,12,23,2024
44,Subscriptions,973,25,1,12,24,2024
44,Shopping,4197,19,2,12,25,2024
45,Education,9903,34,0,1,1,2024
45,Healthcare,2816,29,1,1,2,2024
45,Utilities,1368,39,2,1,3,2024
45,Utilities,487,29,3,1,4,2024
45,Subscriptions,1015,34,4,1,5,2024
45,Dining,1287,32,5,1,6,2024
45,Public Transport,611,26,6,1,7,2024
45,Luxury Items,23984,26,0,1,8,2024
45,Entertainment,1269,23,1,1,9,2024
45,Dining,504,33,2,1,10,2024
45,Shopping,617,24,3,1,11,2024
45,Travel,4043,30,4,1,12,2024
45,Entertainment,1083,19,5,1,13,2024
45,Public Transport,640,34,6,1,14,2024
45,Subscriptions,907,40,0,1,15,2024
45,Entertainment,1471,25,1,1,16,2024
45,Luxury Items,14060,39,2,1,17,2024
45,Hobbies,482,36,3,1,18,2024
45,Entertainment,1345,28,4,1,19,2024
45,Travel,6052,21,5,1,20,2024
45,Travel,4115,37,6,1,21,2024
45,Travel,3643,38,0,1,22,2024
45,Healthcare,3574,31,1,1,23,2024
45,Rent,17397,38,2,1,24,2024
45,Luxury Items,17412,32,3,1,25,2024
45,Rent,17533,35,4,1,26,2024
45,Education,7553,33,5,1,27,2024
45,Luxury Items,14442,29,6,1,28,2024
45,Entertainment,1623,30,0,1,29,2024
45,Subscriptions,923,30,1,1,30,2024
45,Education,5779,29,2,1,31,2024
45,Rent,11938,31,3,2,1,2024
45,Hobbies,1398,19,4,2,2,2024
45,Healthcare,3505,46,5,2,3,2024
45,Healthcare,703,32,6,2,4,2024
45,Education,6385,19,0,2,5,2024
45,Dining,673,29,1,2,6,2024
45,Healthcare,2604,27,2,2,7,2024
45,Groceries,1285,35,3,2,8,2024
45,Dining,1297,30,4,2,9,2024
45,Dining,1260,19,5,2,10,2024
45,Rent,8367,23,6,2,11,2024
45,Shopping,3599,20,0,2,12,2024
45,Subscriptions,372,24,1,2,13,2024
45,Subscriptions,1024,33,2,2,14,2024
45,Entertainment,2319,24,3,2,15,2024
45,Groceries,1036,38,4,2,16,2024
45,Rent,11165,28,5,2,17,2024
45,Travel,8263,26,6,2,18,2024
45,Healthcare,955,41,0,2,19,2024
45,Dining,1965,21,1,2,20,2024
45,Healthcare,4461,21,2,2,21,2024
45,Travel,5609,25,3,2,22,2024
45,Rent,12696,37,4,2,23,2024
45,Education,9543,27,5,2,24,2024
45,Luxury Items,15740,38,6,2,25,2024
45,Education,1615,26,0,2,26,2024
45,Hobbies,2157,31,1,2,27,2024
45,Hobbies,1425,22,2,2,28,2024
45,Utilities,2339,49,3,2,29,2024
45,Education,3123,22,4,3,1,2024
45,Subscriptions,329,24,5,3,2,2024
45,Healthcare,2367,38,6,3,3,2024
45,Luxury Items,23883,37,0,3,4,2024
45,Rent,14579,35,1,3,5,2024
45,Public Transport,780,41,2,3,6,2024
45,Education,9922,25,3,3,7,2024
45,Luxury Items,6529,26,4,3,8,2024
45,Groceries,1370,24,5,3,9,2024
45,Dining,850,23,6,3,10,2024
45,Luxury Items,21194,31,0,3,11,2024
45,Travel,2387,27,1,3,12,2024
45,Utilities,1456,35,2,3,13,2024
45,Public Transport,75,22,3,3,14,2024
45,Travel,7184,22,4,3,15,2024
45,Luxury Items,6291,29,5,3,16,2024
45,Utilities,1845,22,6,3,17,2024
45,Healthcare,2454,58,0,3,18,2024
45,Subscriptions,1272,19,1,3,19,2024
45,Public Transport,456,31,2,3,20,2024
45,Healthcare,1924,56,3,3,21,2024
45,Travel,6436,27,4,3,22,2024
45,Dining,1159,34,5,3,23,2024
45,Groceries,659,31,6,3,24,2024
45,Groceries,585,32,0,3,25,2024
45,Entertainment,1864,21,1,3,26,2024
45,Luxury Items,19207,35,2,3,27,2024
45,Groceries,1183,31,3,3,28,2024
45,Dining,1261,30,4,3,29,2024
45,Hobbies,1219,21,5,3,30,2024
45,Dining,810,33,6,3,31,2024
45,Public Transport,657,26,0,4,1,2024
45,Utilities,2464,20,1,4,2,2024
45,Rent,14456,37,2,4,3,2024
45,Hobbies,738,40,3,4,4,2024
45,Travel,4760,21,4,4,5,2024
45,Travel,3739,20,5,4,6,2024
45,Education,9881,33,6,4,7,2024
45,Education,3013,18,0,4,8,2024
45,Shopping,2129,25,1,4,9,2024
45,Travel,8013,35,2,4,10,2024
45,Hobbies,958,40,3,4,11,2024
45,Luxury Items,16385,25,4,4,12,2024
45,Travel,7866,22,5,4,13,2024
45,Dining,1420,22,6,4,14,2024
45,Entertainment,1444,19,0,4,15,2024
45,Hobbies,1636,19,1,4,16,2024
45,Public Transport,759,18,2,4,17,2024
45,Healthcare,1895,39,3,4,18,2024
45,Public Transport,658,38,4,4,19,2024
45,Healthcare,1577,39,5,4,20,2024
45,Hobbies,648,39,6,4,21,2024
45,Rent,10042,36,0,4,22,2024
45,Rent,8354,24,1,4,23,2024
45,Entertainment,1613,26,2,4,24,2024
45,Luxury Items,5797,45,3,4,25,2024
45,Shopping,575,29,4,4,26,2024
45,Luxury Items,17619,37,5,4,27,2024
45,Hobbies,2205,32,6,4,28,2024
45,Dining,1169,33,0,4,29,2024
45,Education,2918,23,1,4,30,2024
45,Travel,3846,24,2,5,1,2024
45,Luxury Items,6996,38,3,5,2,2024
45,Education,4225,25,4,5,3,2024
45,Healthcare,2314,29,5,5,4,2024
45,Luxury Items,24893,30,6,5,5,2024
45,Dining,1267,20,0,5,6,2024
45,Subscriptions,1253,26,1,5,7,2024
45,Utilities,828,24,2,5,8,2024
45,Education,6230,34,3,5,9,2024
45,Travel,7012,25,4,5,10,2024
45,Luxury Items,17818,32,5,5,11,2024
45,Rent,15816,22,6,5,12,2024
45,Shopping,4562,29,0,5,13,2024
45,Hobbies,1233,30,1,5,14,2024
45,Shopping,857,26,2,5,15,2024
45,Rent,11322,30,3,5,16,2024
45,Healthcare,3715,33,4,5,17,2024
45,Entertainment,868,27,5,5,18,2024
45,Public Transport,191,33,6,5,19,2024
45,Education,7997,21,0,5,20,2024
45,Utilities,2263,25,1,5,21,2024
45,Travel,6225,21,2,5,22,2024
45,Healthcare,3582,58,3,5,23,2024
45,Travel,7537,38,4,5,24,2024
45,Travel,2958,24,5,5,25,2024
45,Subscriptions,1084,40,6,5,26,2024
45,Subscriptions,1310,35,0,5,27,2024
45,Utilities,527,31,1,5,28,2024
45,Hobbies,1938,30,2,5,29,2024
45,Travel,7874,35,3,5,30,2024
45,Education,8577,33,4,5,31,2024
45,Entertainment,1064,27,5,6,1,2024
45,Luxury Items,24843,38,6,6,2,2024
45,Entertainment,1450,28,0,6,3,2024
45,Utilities,874,45,1,6,4,2024
45,Travel,8429,35,2,6,5,2024
45,Subscriptions,1389,26,3,6,6,2024
45,Shopping,2697,19,4,6,7,2024
45,Entertainment,1920,26,5,6,8,2024
45,Groceries,987,25,6,6,9,2024
45,Groceries,992,31,0,6,10,2024
45,Shopping,2144,25,1,6,11,2024
45,Public Transport,793,23,2,6,12,2024
45,Hobbies,1855,38,3,6,13,2024
45,Utilities,2729,32,4,6,14,2024
45,Rent,14124,33,5,6,15,2024
45,Healthcare,2713,36,6,6,16,2024
45,Groceries,370,29,0,6,17,2024
45,Luxury Items,5235,43,1,6,18,2024
45,Public Transport,592,43,2,6,19,2024
45,Subscriptions,1308,40,3,6,20,2024
45,Public Transport,257,40,4,6,21,2024
45,Groceries,432,41,5,6,22,2024
45,Groceries,1470,33,6,6,23,2024
45,Healthcare,4104,22,0,6,24,2024
45,Entertainment,2298,27,1,6,25,2024
45,Travel,9535,29,2,6,26,2024
45,Shopping,895,21,3,6,27,2024
45,Hobbies,2227,30,4,6,28,2024
45,Shopping,4358,21,5,6,29,2024
45,Shopping,1399,20,6,6,30,2024
45,Groceries,694,28,0,7,1,2024
45,Subscriptions,702,25,1,7,2,2024
45,Public Transport,654,30,2,7,3,2024
45,Public Transport,849,23,3,7,4,2024
45,Luxury Items,16374,37,4,7,5,2024
45,Shopping,3945,23,5,7,6,2024
45,Hobbies,1041,25,6,7,7,2024
45,Dining,591,19,0,7,8,2024
45,Public Transport,564,39,1,7,9,2024
45,Travel,5295,35,2,7,10,2024
45,Hobbies,363,34,3,7,11,2024
45,Luxury Items,23788,30,4,7,12,2024
45,Rent,9466,29,5,7,13,2024
45,Healthcare,4198,54,6,7,14,2024
45,Public Transport,806,37,0,7,15,2024
45,Entertainment,1767,29,1,7,16,2024
45,Public Transport,570,19,2,7,17,2024
45,Education,4568,34,3,7,18,2024
45,Groceries,382,43,4,7,19,2024
45,Entertainment,2231,20,5,7,20,2024
45,Shopping,1117,20,6,7,21,2024
45,Travel,2829,33,0,7,22,2024
45,Dining,620,26,1,7,23,2024
45,Groceries,235,33,2,7,24,2024
45,Travel,2305,36,3,7,25,2024
45,Luxury Items,14742,44,4,7,26,2024
45,Entertainment,1155,24,5,7,27,2024
45,Public Transport,306,42,6,7,28,2024
45,Subscriptions,731,39,0,7,29,2024
45,Travel,5667,23,1,7,30,2024
45,Luxury Items,9203,28,2,7,31,2024
45,Dining,1801,23,3,8,1,2024
45,Dining,1847,33,4,8,2,2024
45,Education,4833,18,5,8,3,2024
45,Utilities,1059,33,6,8,4,2024
45,Dining,1481,23,0,8,5,2024
45,Hobbies,2526,32,1,8,6,2024
45,Hobbies,1347,20,2,8,7,2024
45,Public Transport,715,43,3,8,8,2024
45,Groceries,1300,37,4,8,9,2024
45,Subscriptions,1169,40,5,8,10,2024
45,Rent,16535,39,6,8,11,2024
45,Groceries,371,28,0,8,12,2024
45,Public Transport,91,26,1,8,13,2024
45,Rent,9649,22,2,8,14,2024
45,Healthcare,4456,33,3,8,15,2024
45,Public Transport,612,19,4,8,16,2024
45,Utilities,1390,50,5,8,17,2024
45,Utilities,1157,45,6,8,18,2024
45,Luxury Items,8395,43,0,8,19,2024
45,Subscriptions,390,38,1,8,20,2024
45,Education,1885,29,2,8,21,2024
45,Entertainment,2448,28,3,8,22,2024
45,Shopping,4045,22,4,8,23,2024
45,Entertainment,1378,27,5,8,24,2024
45,Utilities,1502,46,6,8,25,2024
45,Hobbies,2654,28,0,8,26,2024
45,Public Transport,266,42,1,8,27,2024
45,Shopping,1399,31,2,8,28,2024
45,Public Transport,209,25,3,8,29,2024
45,Utilities,1074,30,4,8,30,2024
45,Healthcare,2688,41,5,8,31,2024
45,Utilities,1007,48,6,9,1,2024
45,Luxury Items,9002,43,0,9,2,2024
45,Education,8007,19,1,9,3,2024
45,Rent,15283,32,2,9,4,2024
45,Healthcare,1319,46,3,9,5,2024
45,Healthcare,3148,58,4,9,6,2024
45,Utilities,1529,38,5,9,7,2024
45,Travel,2443,22,6,9,8,2024
45,Utilities,2807,37,0,9,9,2024
45,Education,9821,35,1,9,10,2024
45,Entertainment,1457,21,2,9,11,2024
45,Utilities,1692,25,3,9,12,2024
45,Travel,7838,40,4,9,13,2024
45,Rent,13437,34,5,9,14,2024
45,Hobbies,888,20,6,9,15,2024
